type,key,label,candidateCount,sampleAnswers
contains_letters,contains_letters:hsv,H と S と V をすべて含む単語,1504,"achievements, misachievement, achievers, archivers, archives, chivarees, achieves, adhesive, adhesives, adhesively, adhesivemeter, adhesiveness"
contains_letters,contains_letters:ckp,C と K と P をすべて含む単語,1501,"alkaptonuric, alpenstock, alpenstocks, alpenstocker, amphikaryotic, ankylopoietic, ankyloproctia, antiskeptic, panickiest, antiskeptical, skepticalness, antiskepticism"
contains_letters,contains_letters:npx,N と P と X をすべて含む単語,1495,"acanthopanax, actinopraxis, adenemphraxis, adnexopexy, alexipharmacon, amplexation, maxillopalatine, amplexicauline, anaphylatoxin, phylloxanthin, anaphylaxis, anaptyxes"
contains_letters,contains_letters:fhu,F と H と U をすべて含む単語,1494,"affrightful, affrightfully, aflush, aforethought, afterthought, thoroughfare, thoroughfarer, africanthropus, afterchurch, chaffcutter, feathercut, afterhours"
contains_letters,contains_letters:bft,B と F と T をすべて含む単語,1491,"abaft, aftaba, baft, bafta, abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, acetabuliferous, cobaltiferous"
contains_letters,contains_letters:bcg,B と C と G をすべて含む単語,1486,"abdicating, abducing, abducting, unabdicating, abencerrages, abiogenetic, cabotinage, geobotanic, iceboating, abiogenetical, biogenetical, geobotanical"
contains_letters,contains_letters:bgh,B と G と H をすべて含む単語,1486,"abashing, banishing, bashing, abeigh, abiegh, abhorring, harboring, abigailship, abolishing, abought, absinthiating, abthanage"
contains_letters,contains_letters:nqt,N と Q と T をすべて含む単語,1472,"absquatulation, aceanthrenequinone, equianchorate, acquaint, acquaintant, antiaquatic, quantic, unacquaint, unacquit, uniquantic, acquaintance, acquittance"
contains_letters,contains_letters:hov,H と O と V をすべて含む単語,1469,"advocateship, photodissociative, amphivorous, anarchoindividualist, anchoveta, anchovy, anchovies, schiavone, schiavones, aphidivorous, archgovernor, changeover"
contains_letters,contains_letters:ixy,I と X と Y をすべて含む単語,1469,"acetylperoxide, acetoxyphthalide, acroasphyxia, actinomyxidia, actinomyxidiida, admaxillary, midaxillary, alexipyretic, alloxyproteic, explicatory, ambidexterity, ambidextrously"
contains_letters,contains_letters:mrw,M と R と W をすべて含む単語,1469,"afterswarm, afterswarming, afterwisdom, aimworthiness, aircraftswoman, aircraftswomen, aircraftwoman, aircrewman, aircrewmen, airwayman, airwoman, rainworm"
contains_letters,contains_letters:axy,A と X と Y をすべて含む単語,1467,"acetylperoxide, acetoxyl, acetoxyls, acetoxyphthalide, acyloxy, acyloxymethane, acroasphyxia, acronyx, actinomyxidia, actinomyxidiida, acxoyatl, adenomyxoma"
contains_letters,contains_letters:tux,T と U と X をすべて含む単語,1467,"aboiteaux, accusatrix, accusatrixes, adjutrix, admixture, admixtures, affixture, fixature, ambidexterous, ambidextrous, ambidextrously, ambidextrousness"
contains_letters,contains_letters:ejr,E と J と R をすべて含む単語,1465,"abjure, abjurer, abjured, abjurement, abjurers, abjures, adjiger, adjoiner, adjourned, readjourn, readjourned, unadjourned"
contains_letters,contains_letters:btv,B と T と V をすべて含む単語,1458,"abbreviatable, avertible, irretrievable, liberative, retrievable, triverbal, triverbial, veritable, vertebrarterial, vibratile, abbreviate, aberrative"
contains_letters,contains_letters:gsw,G と S と W をすべて含む単語,1458,"acknowledgements, acknowledgments, acknowledgers, acknowledges, afterglows, afterswarming, agalwoods, agueweeds, airglows, anglewise, glaswegian, weanlings"
contains_letters,contains_letters:dix,D と I と X をすべて含む単語,1457,"aboideaux, acetylperoxide, acetoxyphthalide, achrodextrin, achroodextrin, achrodextrinase, achroodextrinase, dishexecontahedroid, actinomyxidia, actinomyxidiida, adaxial, diaxial"
contains_letters,contains_letters:kow,K と O と W をすべて含む単語,1456,"acknow, acknown, acknowing, acknowledge, acknowledged, acknowledgeable, acknowledgedly, acknowledgement, acknowledgment, nonacknowledgment, acknowledgements, acknowledgments"
contains_letters,contains_letters:npz,N と P と Z をすべて含む単語,1455,"acetylphenylhydrazine, alphabetization, benzophthalazine, alphabetizing, anabaptize, anabaptized, anabaptizing, baptizing, anacephalize, anapaganize, paeanizing, paganize"
contains_letters,contains_letters:ajn,A と J と N をすべて含む単語,1454,"abjectedness, abjection, objectation, abjections, abjectness, abjoint, jobation, abjudging, abjudicating, abjudication, abjunct, abjunction"
contains_letters,contains_letters:cnx,C と N と X をすべて含む単語,1454,"acanthopanax, achrodextrin, achroodextrin, achrodextrinase, achroodextrinase, dishexecontahedroid, acyloxymethane, acronyx, actinomyxidia, actinomyxidiida, actinopraxis, actinotoxemia"
contains_letters,contains_letters:crx,C と R と X をすべて含む単語,1454,"acarotoxic, acroataxia, accusatrix, accusatrixes, acetylperoxide, achrodextrin, achroodextrin, achrodextrinase, achroodextrinase, dishexecontahedroid, acroasphyxia, acronyx"
contains_letters,contains_letters:lpx,L と P と X をすべて含む単語,1454,"acetylperoxide, acetoxyphthalide, alexipharmacon, alexipharmacum, alexipharmic, alexipharmical, alexipyretic, alloxyproteic, explicatory, alpax, ampheclexis, amplex"
contains_letters,contains_letters:aij,A と I と J をすべて含む単語,1451,"abjection, objectation, abjections, abjective, abjoint, jobation, abjudging, abjudicate, abjudicated, abjudicating, abjudication, abjudicator"
contains_letters,contains_letters:ehx,E と H と X をすべて含む単語,1450,"acetoxyphthalide, achrodextrin, achroodextrin, achrodextrinase, achroodextrinase, dishexecontahedroid, acyloxymethane, adenemphraxis, aldohexose, alexipharmacon, alexipharmacum, alexipharmic"
contains_letters,contains_letters:iky,I と K と Y をすべて含む単語,1443,"akiyenik, alkalify, flakily, alkalifying, alkalimetry, martyrlike, alkalimetrically, alkalinity, analkalinity, alkatively, talkatively, alkylamine"
contains_letters,contains_letters:eju,E と J と U をすべて含む単語,1438,"abjudge, abjudged, abjudicate, abjudicated, abjugate, abjunctive, unabjective, abjure, abjurer, abjured, abjurement, abjurers"
contains_letters,contains_letters:klp,K と L と P をすべて含む単語,1434,"aeroplankton, ahepatokla, alkalurops, alkaphrah, alkapton, nannoplankton, nanoplankton, plankton, planktont, alkaptone, alkaptonuria, alkaptonuric"
contains_letters,contains_letters:nux,N と U と X をすべて含む単語,1433,"adfluxion, affluxion, fluxional, agneaux, axunge, ambidextrousness, unambidextrousness, amplexicauline, anauxite, annexure, anthoxanthum, antiauxin"
contains_letters,contains_letters:ptz,P と T と Z をすべて含む単語,1431,"acetylphenylhydrazine, allotropize, proletarize, alphabetization, benzophthalazine, alphabetize, alphabetized, alphabetizer, alphabetizers, alphabetizes, alphabetizing, alpheratz"
contains_letters,contains_letters:glz,G と L と Z をすべて含む単語,1427,"abnormalizing, abolitionizing, battologizing, globalization, acclimatizing, acculturizing, acetylizing, actualizing, adrenalectomizing, aerosolizing, agglutinize, aggrandizable"
contains_letters,contains_letters:ewy,E と W と Y をすべて含む単語,1425,"acknowledgedly, aywhere, hereaway, whereaway, alleyway, leeway, walleye, wellaway, alleyways, elseways, lawlessly, leeways"
contains_letters,contains_letters:kly,K と L と Y をすべて含む単語,1420,"acknowledgedly, akeley, lakey, leaky, alackaday, lackaday, alkalescency, alkalify, flakily, alkalifying, alkalimetry, martyrlike"
contains_letters,contains_letters:dhw,D と H と W をすべて含む単語,1417,"acheweed, chawed, adwesch, allhallowtide, hallowtide, andrewartha, enwreathed, netherward, wandreth, archsteward, scratchweed, archswindler"
contains_letters,contains_letters:efw,E と F と W をすべて含む単語,1414,"aflower, arrowleaf, earflower, flawflower, refallow, wallflower, aforeward, farrowed, foreward, forwarded, forwarder, reforward"
contains_letters,contains_letters:ahx,A と H と X をすべて含む単語,1413,"acanthopanax, acetoxyphthalide, achrodextrin, achroodextrin, achrodextrinase, achroodextrinase, dishexecontahedroid, acyloxymethane, acroasphyxia, adenemphraxis, adoxography, doxography"
contains_letters,contains_letters:psx,P と S と X をすべて含む単語,1408,"acroasphyxia, actinopraxis, adenemphraxis, adipopexis, apodeixis, dopaoxidase, ampheclexis, amphimixes, amphimixis, amphioxides, amphioxis, amphioxus"
contains_letters,contains_letters:ejt,E と J と T をすべて含む単語,1406,"abject, abjectedness, abjection, objectation, abjections, abjective, abjectly, abjectness, abjudicate, abjudicated, abjugate, abjunctive"
contains_letters,contains_letters:jl,J と L をすべて含む単語,1403,"abjectly, adjacently, adjectional, adjectival, adjectivally, adjectively, adjoinedly, adjournal, adjudgeable, judgeable, adjunctively, unadjunctively"
contains_letters,contains_letters:htz,H と T と Z をすべて含む単語,1400,"acethydrazide, acetylhydrazine, acetylphenylhydrazine, achromatizable, achromatization, achromatize, chromatize, orthochromatize, tracheotomize, achromatized, heterochromatized, tracheotomized"
contains_letters,contains_letters:prw,P と R と W をすべて含む単語,1397,"antwerp, enwrapt, prewarrant, applegrower, aprowl, archmugwump, arrowplate, pearlwort, potwaller, potwalloper, tatterwallop, asprawl"
contains_letters,contains_letters:hnz,H と N と Z をすべて含む単語,1394,"acetylhydrazine, acetylphenylhydrazine, achromatization, achromatizing, akhundzada, alchemizing, alcoholization, catholicization, alcoholizing, alphabetization, benzophthalazine, alphabetizing"
contains_letters,contains_letters:cfy,C と F と Y をすべて含む単語,1390,"acetify, efficacity, acetifying, acetylfluoride, acidify, acidifying, actify, caitifty, facticity, affectability, affectibility, beatifically"
contains_letters,contains_letters:bgy,B と G と Y をすべて含む単語,1389,"abidingly, dabblingly, abying, babying, baying, byganging, abiogenetically, biogenetically, congealability, geobotanically, abiogeny, abiology"
contains_letters,contains_letters:fiv,F と I と V をすべて含む単語,1388,"acriflavin, acriflavine, infraclavicle, adversifoliate, diversiflorate, diversifoliate, adversifolious, adviceful, affective, factitive, factive, vivificate"
contains_letters,contains_letters:glw,G と L と W をすべて含む単語,1387,"acknowledge, acknowledged, acknowledgeable, acknowledgedly, acknowledgement, acknowledgment, nonacknowledgment, acknowledgements, acknowledgments, acknowledger, reacknowledge, reacknowledged"
contains_letters,contains_letters:abz,A と B と Z をすべて含む単語,1385,"abastardize, bastardize, bastardized, bastardizes, abaze, baze, bezazz, ezba, abbozzo, bazoo, boza, abiezer"
contains_letters,contains_letters:amx,A と M と X をすべて含む単語,1384,"acetoxim, acetoxime, toxaemic, toxicaemia, toxicemia, acyloxymethane, actinomyxidia, actinomyxidiida, actinotoxemia, adenemphraxis, adenomyxoma, myxadenoma"
contains_letters,contains_letters:tuz,T と U と Z をすべて含む単語,1384,"absolutization, insolubilization, solubilization, substantialization, subtilization, unsubstantialization, absolutize, acculturize, cuticularize, reactualize, acculturized, acculturizing"
contains_letters,contains_letters:muv,M と U と V をすべて含む単語,1380,"accumulativ, accumulative, cumulative, mulctative, accumulatively, cumulatively, accumulativeness, cumulativeness, unaccumulativeness, unemasculative, acromioclavicular, adumbrative"
contains_letters,contains_letters:auw,A と U と W をすべて含む単語,1379,"adawlut, agueweed, agueweeds, aguilawood, ahluwalia, ahurewa, aquashow, aquilawood, archmugwump, arrowbush, aswough, automower"
contains_letters,contains_letters:hrz,H と R と Z をすべて含む単語,1379,"acethydrazide, acetylhydrazine, acetylphenylhydrazine, achromatizable, achromatization, achromatize, chromatize, orthochromatize, tracheotomize, achromatized, heterochromatized, tracheotomized"
contains_letters,contains_letters:sux,S と U と X をすべて含む単語,1374,"accusatrix, accusatrixes, admixtures, adoxaceous, affluxes, alexius, asexualise, ambidexterous, ambidextrous, ambidextrously, ambidextrousness, unambidextrousness"
contains_letters,contains_letters:frv,F と R と V をすべて含む単語,1373,"aboveproof, acriflavin, acriflavine, infraclavicle, adventureful, adversifoliate, diversiflorate, diversifoliate, adversifolious, affirmative, affirmatively, affirmativeness"
contains_letters,contains_letters:gkr,G と K と R をすべて含む単語,1371,"acknowledger, reacknowledge, reacknowledged, acknowledgers, afterking, afterknowledge, afterreckoning, afterworking, agkistrodon, aligreek, alkargen, angiokeratoma"
